order_item_id,order_id,item_type,item_id,quantity
3681,671,food,6,2
3682,1374,food,7,1
3683,1701,food,4,3
3684,1958,food,6,3
3685,628,book,41,1
3686,1732,book,16,3
3687,1372,food,2,4
3688,1890,food,5,3
3689,1532,food,3,2
3690,2539,food,6,1
3691,1473,book,46,4
3692,1700,food,2,3
3693,2012,book,2,1
3694,610,food,10,4
3695,1563,book,9,2
3696,130,book,30,2
3697,2877,food,10,3
3698,2196,food,5,2
3699,1134,book,21,3
3700,421,food,8,3
3701,2668,food,10,1
3702,1585,book,55,2
3703,531,food,1,2
3704,1665,food,9,3
3705,2421,book,56,3
3706,2852,food,6,2
3707,2044,food,4,4
3708,770,book,60,1
3709,1030,book,32,1
3710,525,food,9,2
3711,208,book,7,3
3712,2370,food,7,4
3713,1344,food,6,4
3714,2746,book,37,4
3715,2704,food,3,2
3716,2264,book,36,1
3717,298,food,5,2
3718,959,book,4,2
3719,979,book,30,1
3720,2691,book,30,2
3721,2614,food,4,4
3722,396,book,46,1
3723,2657,book,17,1
3724,1929,food,3,1
3725,2457,book,30,3
3726,1209,book,40,2
3727,2807,food,7,4
3728,1225,food,1,3
3729,187,book,20,1
3730,593,book,28,3
3731,1101,food,8,2
3732,294,food,9,3
3733,1426,book,51,1
3734,1842,food,10,2
3735,2865,food,4,1
3736,1191,book,39,4
3737,277,food,7,1
3738,2965,book,51,4
3739,1829,book,56,4
3740,1591,book,15,3
3741,928,food,9,4
3742,1444,food,6,1
3743,343,food,6,3
3744,565,food,6,4
3745,932,food,4,4
3746,2770,book,6,2
3747,2623,food,6,2
3748,1272,food,6,4
3749,1251,food,5,4
3750,78,food,6,2
3751,1616,book,43,2
3752,690,food,6,4
3753,832,book,47,2
3754,915,book,38,3
3755,1251,book,41,2
3756,1454,book,24,2
3757,1582,food,9,4
3758,2775,food,9,2
3759,2328,book,57,2
3760,2182,book,47,1
3761,675,food,9,3
3762,851,book,60,3
3763,2403,book,52,1
3764,1090,book,42,1
3765,1470,book,7,2
3766,1100,book,46,4
3767,2468,book,20,1
3768,2305,book,33,1
3769,1247,book,11,1
3770,2817,food,5,1
3771,66,book,16,1
3772,378,book,44,2
3773,921,food,2,4
3774,2624,food,6,3
3775,1211,book,2,3
3776,2373,food,2,2
3777,360,food,6,3
3778,1621,food,2,4
3779,829,book,20,3
3780,1084,food,8,4
3781,1036,food,4,1
3782,71,book,57,1
3783,2141,food,9,2
3784,1370,book,58,1
3785,2240,food,2,1
3786,1987,food,1,1
3787,2607,book,4,4
3788,113,book,25,2
3789,230,food,8,2
3790,442,food,1,2
3791,1100,food,10,2
3792,1902,food,2,4
3793,1438,book,47,4
3794,816,book,8,2
3795,813,food,4,1
3796,116,food,8,2
3797,1966,food,7,4
3798,1615,book,30,2
3799,1433,food,7,3
3800,52,book,9,2
3801,2294,food,10,4
3802,1932,book,9,4
3803,1034,book,20,3
3804,943,food,10,4
3805,2070,book,11,3
3806,1711,book,42,2
3807,587,book,57,1
3808,2900,food,8,4
3809,438,food,9,3
3810,620,food,5,2
3811,950,book,14,2
3812,1414,food,8,3
3813,2689,book,21,2
3814,2926,book,51,1
3815,1589,food,4,4
3816,2691,book,44,4
3817,1643,food,5,4
3818,2888,food,5,4
3819,1637,food,5,4
3820,2517,food,4,2
3821,181,food,5,3
3822,2095,book,2,4
3823,2631,book,40,2
3824,2034,book,10,2
3825,1623,book,13,1
3826,2878,food,10,4
3827,285,book,24,3
3828,1555,book,26,1
3829,1000,book,27,2
3830,2088,food,9,1
3831,1363,book,13,4
3832,2859,book,10,1
3833,512,book,47,2
3834,731,food,8,2
3835,759,book,12,2
3836,1556,food,2,3
3837,1274,book,9,1
3838,1797,food,2,2
3839,2514,book,39,3
3840,212,book,3,2
3841,1152,food,5,2
3842,753,food,7,1
3843,1370,food,4,4
3844,2394,food,1,1
3845,600,food,9,4
3846,1624,book,35,3
3847,1111,food,2,2
3848,2565,food,6,2
3849,2108,food,5,4
3850,163,food,9,3
3851,1180,book,30,2
3852,664,food,6,1
3853,2025,book,30,2
3854,877,food,8,1
3855,1362,food,7,4
3856,1875,food,5,4
3857,684,book,26,1
3858,2123,book,40,1
3859,2999,book,55,4
3860,369,book,19,4
3861,547,book,26,4
3862,1670,food,9,2
3863,625,book,51,1
3864,727,book,31,4
3865,1006,food,7,2
3866,2854,book,46,2
3867,1067,book,32,3
3868,646,book,21,1
3869,1583,food,5,4
3870,63,book,44,1
3871,280,book,40,3
3872,1758,food,3,3
3873,667,food,9,4
3874,2798,food,5,1
3875,1019,book,8,3
3876,828,food,6,2
3877,1745,food,6,1
3878,1592,book,40,1
3879,2308,book,19,2
3880,267,food,9,3
3881,1052,food,3,4
3882,2186,book,12,2
3883,1423,food,8,3
3884,1252,book,57,3
3885,61,book,26,2
3886,939,book,8,1
3887,2141,book,59,2
3888,2089,book,58,3
3889,193,book,18,1
3890,2980,book,37,2
3891,1514,food,4,2
3892,2462,book,33,1
3893,380,food,10,4
3894,652,food,8,4
3895,1823,book,24,2
3896,734,book,14,4
3897,33,book,39,2
3898,1954,book,11,2
3899,2861,book,15,3
3900,2962,book,18,4
3901,1495,food,1,2
3902,675,book,47,4
3903,1670,book,3,3
3904,485,food,2,3
3905,2748,book,58,1
3906,2958,book,8,2
3907,1427,food,6,1
3908,2677,food,10,4
3909,794,food,3,3
3910,1845,book,34,1
3911,1928,food,7,1
3912,2971,book,60,1
3913,788,book,21,2
3914,379,food,6,1
3915,1934,book,42,2
3916,155,food,2,1
3917,668,food,4,3
3918,312,food,6,3
3919,1562,food,4,1
3920,2466,food,7,4
3921,2494,food,6,2
3922,1867,book,32,1
3923,1377,food,3,2
3924,2452,book,2,1
3925,1048,book,27,3
3926,1866,food,4,2
3927,2146,food,8,3
3928,2581,book,17,4
3929,2709,food,4,4
3930,2655,food,8,2
3931,2985,food,5,3
3932,2190,food,1,4
3933,1997,food,5,3
3934,1296,book,30,2
3935,1762,food,9,3
3936,954,book,8,3
3937,518,book,39,4
3938,1888,book,41,2
3939,1592,food,2,4
3940,2506,book,28,2
3941,457,food,9,4
3942,240,book,43,4
3943,2648,book,56,2
3944,330,book,34,1
3945,629,book,12,1
3946,2098,book,46,1
3947,1514,food,8,3
3948,1549,book,3,4
3949,124,food,10,3
3950,2351,food,4,2
3951,1742,book,25,3
3952,2953,book,49,2
3953,975,food,6,3
3954,1067,food,1,4
3955,1035,book,20,4
3956,1373,book,27,3
3957,99,book,6,4
3958,2741,book,39,1
3959,2736,book,25,2
3960,2105,food,9,4
3961,1477,book,33,2
3962,1719,food,7,2
3963,1915,food,10,3
3964,854,book,48,3
3965,2081,food,8,2
3966,2809,book,23,3
3967,641,book,21,4
3968,1643,book,21,3
3969,974,book,3,2
3970,2601,book,46,4
3971,2009,food,3,3
3972,2794,food,10,2
3973,2490,food,7,2
3974,1483,food,9,3
3975,2512,food,9,3
3976,349,book,25,4
3977,2338,book,10,3
3978,281,book,54,3
3979,2767,food,6,3
3980,1860,food,5,3
3981,265,food,6,2
3982,981,food,9,1
3983,2983,book,28,3
3984,2978,food,8,4
3985,1866,food,6,2
3986,125,food,9,4
3987,1144,food,6,2
3988,2935,food,4,3
3989,1375,book,11,3
3990,2380,book,28,2
3991,2945,book,3,2
3992,468,food,3,2
3993,2639,food,4,4
3994,2711,food,9,1
3995,334,food,7,3
3996,2362,book,48,4
3997,1960,book,37,4
3998,1079,food,8,4
3999,668,book,15,3
4000,1358,food,8,1
4001,1301,book,21,2
4002,1983,book,40,1
4003,506,food,3,2
4004,2782,book,41,4
4005,2478,food,9,4
4006,2249,food,1,3
4007,2364,book,43,3
4008,2791,book,16,1
4009,1339,book,12,4
4010,2240,book,20,1
4011,87,food,5,4
4012,283,book,9,3
4013,874,book,14,4
4014,2617,food,9,3
4015,2357,food,10,1
4016,854,food,7,1
4017,2064,food,7,2
4018,833,food,9,1
4019,301,food,6,2
4020,105,food,6,3
4021,1508,food,4,3
4022,550,food,3,4
4023,2997,book,38,3
4024,480,food,5,1
4025,2884,food,7,4
4026,2853,book,4,2
4027,2202,food,4,3
4028,911,book,50,4
4029,489,book,34,1
4030,1040,book,6,2
4031,497,book,44,4
4032,2263,book,28,2
4033,1686,food,8,3
4034,1632,book,7,4
4035,347,book,33,4
4036,457,food,4,4
4037,850,book,19,1
4038,1794,food,9,1
4039,1352,book,34,1
4040,2766,book,17,3
4041,2041,food,9,1
4042,2940,book,2,1
4043,903,book,34,4
4044,814,book,7,4
4045,1605,book,2,1
4046,293,food,8,2
4047,1306,food,4,3
4048,397,book,1,2
4049,1697,food,2,4
4050,869,book,20,1
4051,454,food,1,4
4052,1674,food,7,1
4053,2960,book,20,3
4054,901,food,2,3
4055,2986,food,5,4
4056,2607,food,5,4
4057,2284,food,1,3
4058,1522,book,47,1
4059,2703,book,59,4
4060,1746,food,7,2
4061,162,book,33,4
4062,1320,book,31,2
4063,2201,food,5,1
4064,1657,book,11,2
4065,1997,book,15,4
4066,1541,food,1,4
4067,2924,food,5,3
4068,628,book,26,2
4069,1993,food,5,1
4070,1966,food,10,3
4071,1837,book,1,4
4072,2032,book,39,4
4073,798,food,4,1
4074,2707,book,30,1
4075,2124,book,36,3
4076,1341,food,6,4
4077,1490,book,14,4
4078,2446,food,9,1
4079,2087,food,9,4
4080,1774,food,1,3
4081,1769,food,1,1
4082,1116,book,13,1
4083,348,book,43,2
4084,1519,book,46,1
4085,350,food,3,3
4086,68,book,46,3
4087,52,food,4,1
4088,742,food,6,4
4089,1466,food,1,1
4090,1660,book,59,3
4091,563,book,12,2
4092,615,food,2,2
4093,2780,book,10,3
4094,806,book,12,3
4095,853,book,4,3
4096,2855,book,58,3
4097,2265,food,6,3
4098,118,food,6,1
4099,346,book,4,2
4100,1011,food,9,3
4101,2285,book,1,2
4102,1038,food,3,3
4103,2957,book,47,1
4104,103,food,2,4
4105,2377,food,8,2
4106,2450,book,46,3
4107,2274,book,11,3
4108,2036,book,40,4
4109,269,food,3,3
4110,640,food,6,4
4111,1411,food,5,2
4112,2019,book,38,3
4113,1362,food,3,4
4114,873,food,5,3
4115,1304,book,57,4
4116,2681,book,13,3
4117,786,food,2,4
4118,1954,food,3,2
4119,1498,book,5,3
4120,2671,book,17,3
4121,1083,food,4,3
4122,1993,book,15,4
4123,1940,food,2,2
4124,820,book,38,3
4125,2450,food,5,1
4126,2721,food,6,1
4127,270,book,44,3
4128,2136,book,35,2
4129,1502,book,60,1
4130,2941,food,1,3
4131,2067,book,28,2
4132,2828,book,9,2
4133,1481,book,12,3
4134,677,book,43,4
4135,2293,food,3,2
4136,2093,book,22,4
4137,1331,food,8,1
4138,1954,book,58,2
4139,1853,food,8,3
4140,2272,food,6,3
4141,831,book,19,4
4142,1037,book,11,3
4143,2111,food,5,3
4144,1511,food,6,2
4145,784,book,54,3
4146,691,food,8,4
4147,1992,book,44,3
4148,2545,food,7,2
4149,1920,food,5,1
4150,894,book,38,4
4151,2845,food,3,1
4152,2846,food,7,2
4153,1650,book,54,4
4154,1869,food,1,3
4155,970,book,37,4
4156,982,book,14,3
4157,216,book,37,2
4158,2466,food,4,3
4159,2180,food,9,4
4160,91,food,5,1
4161,2975,book,30,3
4162,1709,book,7,2
4163,1561,food,10,2
4164,879,food,5,4
4165,2100,food,2,1
4166,1136,book,50,2
4167,758,food,1,3
4168,1892,food,7,1
4169,2801,book,8,3
4170,1964,food,10,4
4171,2286,book,24,2
4172,2941,food,6,2
4173,2983,book,41,3
4174,2817,food,7,2
4175,2988,book,15,3
4176,2952,food,9,1
4177,1065,book,33,2
4178,1435,food,5,3
4179,2247,book,19,3
4180,2061,book,17,1
4181,1187,book,60,2
4182,644,food,2,1
4183,1758,book,13,3
4184,1569,book,60,2
4185,238,food,8,2
4186,1959,book,14,2
4187,2765,book,30,3
4188,991,book,36,4
4189,2113,book,37,1
4190,329,food,8,3
4191,2564,book,59,2
4192,298,food,8,3
4193,734,book,7,4
4194,2948,food,5,3
4195,214,food,4,3
4196,146,food,5,4
4197,919,book,40,2
4198,2564,food,1,2
4199,1555,food,4,1
4200,1708,book,15,1
4201,185,food,2,1
4202,2437,food,10,3
4203,1682,food,9,3
4204,428,food,5,4
4205,1143,book,43,3
4206,1704,book,8,2
4207,815,book,21,3
4208,1464,food,1,3
4209,2950,food,3,4
4210,1362,book,7,4
4211,576,book,52,2
4212,1761,food,5,3
4213,2513,food,3,2
4214,2910,book,51,3
4215,1963,book,51,4
4216,638,book,31,2
4217,2638,book,39,1
4218,2773,food,9,2
4219,1886,food,10,4
4220,2530,food,4,2
4221,1752,food,5,1
4222,803,food,1,4
4223,290,food,5,2
4224,2696,food,1,2
4225,1500,food,7,3
4226,2307,book,9,1
4227,2424,book,41,4
4228,1196,food,10,1
4229,698,book,11,1
4230,2166,food,7,2
4231,2159,food,2,2
4232,2314,book,17,2
4233,1966,food,3,4
4234,2280,book,58,3
4235,372,food,8,4
4236,2033,food,8,1
4237,1624,book,28,1
4238,1078,food,3,4
4239,1158,food,1,1
4240,341,book,46,1
4241,1347,book,60,2
4242,1861,food,10,1
4243,2361,food,6,2
4244,2208,book,25,1
4245,194,book,40,1
4246,768,food,7,2
4247,32,food,5,4
4248,1582,food,8,4
4249,2201,book,23,2
4250,2118,food,3,4
4251,2545,food,7,1
4252,551,food,9,4
4253,1399,book,39,2
4254,137,book,11,2
4255,2178,book,35,2
4256,1419,book,48,2
4257,275,food,3,1
4258,174,food,5,2
4259,488,book,42,1
4260,1518,book,24,1
4261,2209,food,1,1
4262,2008,book,45,2
4263,1714,food,2,3
4264,2257,book,46,2
4265,1176,food,5,3
4266,2347,food,1,4
4267,2004,book,22,4
4268,45,book,21,4
4269,2225,food,2,3
4270,1737,food,8,1
4271,1022,food,1,2
4272,661,food,7,3
4273,683,food,10,3
4274,2125,book,6,4
4275,1443,book,38,1
4276,906,book,44,1
4277,2428,food,10,4
4278,528,food,9,3
4279,1645,book,47,2
4280,311,food,7,3
4281,935,book,46,3
4282,1134,food,9,1
4283,1683,food,6,4
4284,2729,book,14,1
4285,682,book,22,1
4286,1430,food,4,2
4287,259,food,4,3
4288,2730,book,2,2
4289,1239,book,49,3
4290,2509,book,45,3
4291,703,book,23,3
4292,1526,book,33,1
4293,2560,book,8,1
4294,1841,book,1,2
4295,2193,book,25,2
4296,792,food,6,4
4297,2169,book,35,1
4298,421,book,34,2
4299,368,food,4,1
4300,1326,book,49,2
4301,2065,book,19,1
4302,2159,book,29,1
4303,2992,food,7,3
4304,2800,food,6,2
4305,727,food,10,4
4306,2315,book,2,2
4307,1587,book,1,3
4308,2580,food,2,1
4309,1573,book,14,2
4310,1775,food,10,4
4311,2971,book,58,3
4312,92,food,8,1
4313,2634,food,4,2
4314,1082,book,37,1
4315,2032,food,10,3
4316,1362,book,30,2
4317,990,book,15,4
4318,2480,book,46,4
4319,1917,book,38,2
4320,1810,food,3,2
4321,2960,book,32,3
4322,443,food,2,4
4323,2721,book,42,2
4324,2162,book,39,2
4325,236,food,8,3
4326,958,book,52,2
4327,2603,food,10,2
4328,2008,book,5,1
4329,1123,book,50,2
4330,2763,book,45,1
4331,2645,food,4,2
4332,138,food,8,2
4333,2100,book,30,3
4334,1763,food,5,1
4335,2877,food,5,3
4336,920,food,10,2
4337,2625,food,8,2
4338,36,food,7,3
4339,287,book,18,3
4340,2244,food,9,1
4341,1880,book,36,2
4342,1624,food,1,4
4343,2924,food,8,3
4344,566,food,8,1
4345,2052,food,3,4
4346,1478,food,10,1
4347,1536,book,53,4
4348,1862,book,4,3
4349,693,book,58,2
4350,2303,food,9,1
4351,1262,book,33,2
4352,631,food,10,1
4353,1277,food,5,4
4354,2228,book,30,1
4355,1538,food,1,1
4356,2334,book,23,4
4357,1793,food,2,1
4358,1593,food,9,1
4359,2425,book,59,1
4360,2019,book,43,3
4361,1742,food,1,2
4362,2249,book,60,2
4363,1292,food,10,4
4364,2168,food,2,1
4365,1035,book,21,2
4366,1200,book,8,1
4367,2668,food,4,2
4368,74,food,10,2
4369,896,food,5,4
4370,1681,food,5,4
4371,425,book,49,4
4372,1002,food,9,3
4373,1891,book,53,4
4374,727,food,5,4
4375,334,food,2,4
4376,1550,food,6,4
4377,531,book,39,1
4378,981,food,2,2
4379,2959,food,7,4
4380,990,food,6,3
4381,2182,food,4,2
4382,2868,food,7,2
4383,1262,food,1,4
4384,320,book,55,1
4385,348,book,10,1
4386,857,food,4,1
4387,766,book,32,4
4388,1865,book,10,4
4389,732,food,7,2
4390,867,book,23,2
4391,1217,food,8,2
4392,1297,food,7,1
4393,740,book,56,2
4394,43,food,10,1
4395,1125,food,10,1
4396,859,book,25,2
4397,135,book,51,1
4398,2972,food,5,3
4399,586,food,9,3
4400,1805,food,6,4
4401,2438,book,19,4
4402,548,book,48,2
4403,707,food,9,3
4404,1544,book,33,3
4405,1050,book,51,2
4406,245,food,4,3
4407,629,food,6,4
4408,1618,book,28,3
4409,1986,book,16,1
4410,1646,food,3,4
4411,2741,food,1,2
4412,462,book,43,3
4413,578,food,5,3
4414,2938,food,7,4
4415,742,book,5,4
4416,1270,food,1,1
4417,136,book,50,1
4418,864,book,1,2
4419,1829,book,49,4
4420,1610,food,10,4
4421,2122,food,6,3
4422,2469,food,4,4
4423,544,book,56,3
4424,196,food,6,4
4425,2484,book,54,2
4426,1085,food,10,4
4427,2442,food,9,1
4428,288,book,13,2
4429,866,book,18,3
4430,715,book,55,2
4431,2928,food,5,4
4432,890,food,4,4
4433,1828,book,17,1
4434,1162,book,59,4
4435,10,food,3,3
4436,16,book,56,2
4437,2625,book,2,3
4438,2289,food,5,4
4439,1752,food,1,2
4440,1086,book,60,2
4441,1419,food,1,4
4442,1706,book,17,1
4443,552,book,54,1
4444,2601,book,54,3
4445,2956,food,5,4
4446,1053,food,3,1
4447,1722,food,3,4
4448,1598,book,57,4
4449,1542,food,8,2
4450,1961,book,40,4
4451,226,book,45,2
4452,1994,food,2,2
4453,1807,food,4,1
4454,1902,book,37,3
4455,557,book,5,2
4456,1229,food,2,3
4457,1174,book,56,3
4458,2115,book,22,3
4459,1003,book,52,2
4460,176,food,9,3
4461,40,book,57,2
4462,2915,book,56,2
4463,1629,food,9,2
4464,1538,food,2,2
4465,907,food,9,3
4466,2159,food,5,3
4467,1789,book,54,3
4468,1137,book,3,1
4469,1630,book,50,4
4470,1046,food,9,4
4471,2667,book,45,2
4472,1228,food,9,4
4473,2389,food,7,2
4474,2584,book,12,3
4475,1762,book,30,2
4476,718,book,51,4
4477,2555,food,3,1
4478,2270,book,44,1
4479,2639,food,4,4
4480,1456,food,8,4
4481,2264,book,28,4
4482,1658,food,1,2
4483,97,book,4,2
4484,1436,food,10,4
4485,285,book,24,1
4486,1110,food,5,4
4487,1093,food,10,3
4488,2338,food,2,3
4489,2302,book,2,2
4490,1601,food,8,4
4491,1652,food,10,1
4492,1978,book,26,1
4493,435,food,4,3
4494,954,food,4,3
4495,431,food,4,1
4496,765,book,23,3
4497,262,book,5,2
4498,2157,book,13,1
4499,730,food,7,2
4500,25,food,7,3
4501,2036,food,10,1
4502,853,book,60,3
4503,1,food,4,4
4504,1718,book,27,3
4505,1820,book,36,4
4506,1204,food,4,4
4507,1669,book,50,4
4508,2931,book,22,3
4509,799,food,2,1
4510,1940,food,4,1
4511,598,book,34,2
4512,1677,food,1,3
4513,814,food,7,1
4514,2318,food,2,2
4515,963,book,50,3
4516,835,food,8,1
4517,2695,food,9,4
4518,2685,food,7,2
4519,1719,food,6,4
4520,862,book,11,2
4521,766,food,9,1
4522,1977,book,58,3
4523,1900,book,54,2
4524,2218,food,7,1
4525,2540,food,8,2
4526,2301,book,2,3
4527,1052,food,8,3
4528,733,food,6,3
4529,1089,book,32,3
4530,631,book,3,4
4531,1009,food,1,1
4532,2816,food,1,4
4533,1490,book,52,4
4534,2826,food,1,1
4535,683,book,12,4
4536,2788,book,8,4
4537,2391,book,40,2
4538,2610,book,13,1
4539,1151,book,46,1
4540,2083,food,1,3
4541,1863,book,39,1
4542,2122,food,5,1
4543,2037,book,60,2
4544,1006,food,5,1
4545,1346,book,60,3
4546,2652,food,10,4
4547,1554,book,3,2
4548,608,book,7,4
4549,2547,food,8,1
4550,1,food,8,3
4551,2810,food,1,4
4552,388,book,40,2
4553,1859,book,46,3
4554,2184,book,24,1
4555,2147,book,54,1
4556,710,food,9,4
4557,219,food,9,2
4558,2401,food,8,1
4559,1723,food,9,3
4560,2404,food,4,3
4561,1042,book,17,4
4562,2134,food,8,3
4563,24,food,7,1
4564,759,book,10,4
4565,113,food,6,1
4566,10,book,48,1
4567,2097,book,13,3
4568,664,book,4,1
4569,123,book,10,3
4570,487,book,2,1
4571,2209,food,4,2
4572,2209,book,7,3
4573,1099,food,3,4
4574,2178,food,7,1
4575,1280,food,6,1
4576,2456,food,8,1
4577,2013,food,2,4
4578,1525,food,4,4
4579,681,food,1,4
4580,1917,food,2,1
4581,1067,food,10,1
4582,996,food,10,1
4583,787,food,4,2
4584,705,food,2,4
4585,1885,book,1,3
4586,2035,book,58,1
4587,1950,food,5,2
4588,1301,book,38,4
4589,1154,book,52,1
4590,1634,book,29,3
4591,1245,book,20,4
4592,1108,food,4,1
4593,951,food,5,4
4594,1954,book,4,1
4595,1035,book,2,3
4596,1143,book,57,4
4597,1535,book,39,2
4598,2117,food,3,2
4599,2018,book,36,2
4600,545,food,7,4
4601,304,food,6,4
4602,2115,book,20,4
4603,685,food,5,1
4604,1598,food,10,2
4605,2031,book,31,3
4606,2818,book,45,3
4607,125,book,14,2
4608,1071,book,21,3
4609,2954,book,46,3
4610,350,food,4,3
4611,1268,book,15,1
4612,710,food,1,2
4613,786,food,10,3
4614,701,food,3,3
4615,255,book,58,2
4616,34,food,9,3
4617,133,book,49,1
4618,2449,food,8,3
4619,229,food,5,1
4620,991,food,6,3
4621,2293,food,6,3
4622,2040,food,2,4
4623,1658,book,28,1
4624,89,food,10,3
4625,843,food,2,1
4626,537,book,11,4
4627,2609,book,43,1
4628,2457,book,17,4
4629,2120,food,1,3
4630,795,book,14,3
4631,1493,food,2,2
4632,715,food,4,1
4633,1379,food,8,4
4634,155,food,5,2
4635,2283,book,23,3
4636,2185,book,44,1
4637,2564,food,8,3
4638,699,food,10,4
4639,2062,book,30,2
4640,1717,book,1,4
4641,607,food,6,2
4642,1864,food,1,1
4643,2462,food,3,2
4644,2149,food,1,1
4645,152,food,4,1
4646,2732,food,7,4
4647,2759,book,57,3
4648,1675,book,3,1
4649,737,food,1,2
4650,1519,book,39,3
4651,2689,food,2,4
4652,841,food,9,1
4653,1252,food,3,4
4654,2338,book,17,1
4655,351,book,33,4
4656,2917,book,49,2
4657,455,book,55,1
4658,2744,book,53,1
4659,2699,book,25,2
4660,2285,food,10,4
4661,937,food,1,2
4662,312,book,11,2
4663,2847,book,32,1
4664,2535,book,54,4
4665,1426,food,9,4
4666,2168,book,15,3
4667,1174,food,5,1
4668,1591,book,7,4
4669,410,food,9,2
4670,2437,food,4,4
4671,2280,book,54,2
4672,1616,book,59,4
4673,1967,book,42,4
4674,592,book,60,4
4675,665,food,1,2
4676,2025,food,3,3
4677,2254,food,8,2
4678,981,book,30,1
4679,405,book,44,3
4680,1656,book,15,4
4681,1461,food,8,3
4682,754,food,4,3
4683,1876,book,11,2
4684,543,book,30,2
4685,412,book,60,4
4686,84,book,52,2
4687,2623,food,9,4
4688,1291,food,6,2
4689,2340,food,4,3
4690,397,book,26,3
4691,386,food,1,1
4692,501,book,2,4
4693,2966,book,25,3
4694,1221,food,1,3
4695,310,food,10,1
4696,1884,book,7,2
4697,1817,book,54,2
4698,1614,book,36,4
4699,1120,food,5,3
4700,2176,food,2,4
4701,1825,food,1,3
4702,442,food,9,2
4703,2721,book,21,3
4704,2599,book,13,2
4705,2099,book,19,4
4706,1705,book,6,1
4707,1133,book,25,3
4708,274,food,8,2
4709,844,food,1,3
4710,1564,book,38,1
4711,2262,food,9,2
4712,2863,food,4,4
4713,2091,food,3,4
4714,1807,food,1,3
4715,138,book,20,3
4716,608,food,1,2
4717,1605,food,3,4
4718,2767,food,7,3
4719,2589,food,5,4
4720,2341,food,1,1
4721,275,book,36,3
4722,546,food,5,2
4723,744,book,41,3
4724,821,food,1,2
4725,967,book,31,3
4726,1191,food,3,3
4727,1530,book,45,2
4728,1361,food,4,4
4729,2167,book,39,4
4730,2566,book,48,2
4731,1376,food,6,2
4732,1460,food,1,4
4733,1622,book,47,2
4734,277,book,13,2
4735,1073,food,7,2
4736,2275,book,10,3
4737,2330,book,13,1
4738,348,food,7,4
4739,1924,food,3,1
4740,961,food,2,3
4741,2035,book,10,4
4742,2414,book,52,4
4743,2403,book,43,4
4744,1997,book,39,4
4745,2146,book,4,4
4746,1671,food,7,4
4747,1516,food,10,3
4748,2522,book,13,2
4749,1568,food,4,1
4750,556,food,4,1
4751,1388,food,3,1
4752,2401,food,4,4
4753,1423,book,55,2
4754,2149,book,60,2
4755,788,book,47,1
4756,2982,food,3,1
4757,708,food,6,3
4758,1348,book,60,3
4759,2900,book,8,3
4760,1183,food,6,1
4761,1485,food,9,2
4762,2741,book,51,3
4763,900,book,47,1
4764,2330,book,46,2
4765,32,book,31,4
4766,457,book,57,4
4767,2086,book,27,1
4768,79,food,9,4
4769,66,book,33,2
4770,1245,food,1,2
4771,538,book,33,3
4772,895,food,1,4
4773,263,book,13,3
4774,2285,book,33,3
4775,1105,food,1,2
4776,2784,food,5,4
4777,1543,book,21,3
4778,189,book,17,3
4779,677,book,41,3
4780,2896,book,34,1
4781,2810,food,4,4
4782,2988,food,4,1
4783,639,book,42,4
4784,828,book,47,4
4785,482,food,4,1
4786,969,book,45,4
4787,581,food,9,1
4788,1620,book,26,2
4789,655,food,9,3
4790,790,book,57,3
4791,2795,book,41,3
4792,2664,food,8,4
4793,1918,book,48,3
4794,1070,food,7,2
4795,2952,book,13,3
4796,988,book,27,2
4797,538,food,1,3
4798,2274,food,6,1
4799,1700,food,6,2
4800,822,food,1,4
4801,1868,book,43,1
4802,2672,food,1,2
4803,1954,food,8,2
4804,1888,book,17,4
4805,2564,book,26,2
4806,2902,food,2,1
4807,2682,book,35,1
4808,1629,book,25,3
4809,2826,book,43,4
4810,2231,food,4,2
4811,2006,food,5,3
4812,1369,book,21,2
4813,2884,food,10,3
4814,1115,book,8,1
4815,1041,food,3,2
4816,1252,book,25,1
4817,359,food,3,1
4818,498,book,54,4
4819,1522,book,11,1
4820,1162,food,2,1
4821,1264,book,49,4
4822,439,food,10,2
4823,2333,food,7,2
4824,776,book,12,3
4825,1528,food,2,1
4826,1187,book,41,2
4827,725,food,1,2
4828,1512,book,26,2
4829,789,book,26,1
4830,2202,book,41,4
4831,2572,food,8,2
4832,678,book,6,3
4833,441,book,40,4
4834,626,book,48,2
4835,2394,food,8,2
4836,1868,book,12,2
4837,1856,food,10,4
4838,1951,food,2,4
4839,2913,book,7,2
4840,1370,food,3,4
4841,1809,book,22,4
4842,296,book,19,2
4843,1646,book,53,4
4844,1779,food,1,3
4845,2449,food,4,4
4846,1372,food,4,2
4847,593,food,3,4
4848,1203,book,30,1
4849,70,food,5,2
4850,1053,food,8,3
4851,1591,food,8,4
4852,922,book,17,2
4853,2259,book,59,4
4854,759,book,5,4
4855,1563,book,50,1
4856,1770,food,3,1
4857,466,book,49,2
4858,2656,food,9,2
4859,462,book,56,4
4860,2138,book,54,4
4861,1156,book,30,1
4862,2759,food,6,4
4863,2537,book,54,3
4864,735,food,9,4
4865,187,book,33,2
4866,1782,food,6,3
4867,1687,book,41,2
4868,1309,book,48,4
4869,1941,food,8,2
4870,174,book,13,3
4871,399,book,53,4
4872,481,food,3,4
4873,710,book,17,2
4874,1788,book,30,2
4875,1227,book,59,1
4876,936,book,21,2
4877,322,book,23,1
